OP070_V_1_angle_value,OP090_SnapRingPeakForce_value,OP070_V_2_angle_value,OP120_Rodage_I_mesure_value,OP090_SnapRingFinalStroke_value,OP110_Vissage_M8_torque_value,OP100_Capuchon_insertion_mesure,OP120_Rodage_U_mesure_value,OP070_V_1_torque_value,OP090_StartLinePeakForce_value,OP110_Vissage_M8_angle_value,OP090_SnapRingMidPointForce_val,OP070_V_2_torque_value,Binar_OP130_Resultat_Global_v
180.2,159.56,143.6,113.53,12.08,12.47,,11.97,6.62,26.09,11.1,103.0,6.61,1
153.5,158.85,155.3,113.09,12.08,12.19,,11.97,6.62,23.55,23.8,100.69,6.63,1
158.3,149.68,166.7,113.55,12.09,12.29,0.41,11.97,6.4,20.19,12.4,82.61,6.43,1
141.3,147.98,152.0,114.15,11.9,12.23,,11.97,6.62,23.49,17.2,94.82,6.61,1
156.9,137.79,158.8,114.63,12.06,12.2,0.41,11.97,6.42,22.11,15.0,103.79,6.43,1
188.4,144.12,174.1,111.9,12.03,12.23,0.39,11.97,6.41,20.22,15.0,97.23,6.41,1
157.6,149.36,182.0,117.27,12.09,12.18,,11.97,6.61,22.56,12.2,95.4,6.62,1
161.6,152.11,154.9,100.69,12.12,12.3,0.37,11.97,6.42,21.67,15.5,98.89,6.41,1
157.7,150.05,177.8,118.74,12.05,12.26,0.41,11.97,6.41,21.37,13.8,99.97,6.4,1
155.0,169.0,157.0,106.13,11.86,12.28,,11.98,6.62,24.01,13.6,94.59,6.6,1
139.9,160.11,171.7,112.53,12.08,12.37,,11.97,6.63,24.08,9.9,101.24,6.6,1
177.6,157.59,177.9,113.55,12.08,12.29,,11.97,6.61,22.37,12.5,99.73,6.62,1
178.6,136.38,144.8,110.08,12.12,12.23,0.4,11.97,6.4,16.32,17.4,76.33,6.41,1
155.7,145.54,156.5,112.15,12.11,12.29,0.41,11.97,6.41,19.94,15.6,95.19,6.41,1
138.6,151.27,154.7,113.87,11.9,12.39,,11.97,6.62,24.86,11.6,88.88,6.6,1
157.7,159.77,164.4,117.68,11.9,12.32,,11.97,6.62,23.85,10.6,90.86,6.63,1
146.9,156.57,139.8,109.98,12.09,12.25,,11.97,6.6,25.09,22.6,94.39,6.62,1
187.1,152.48,151.5,112.96,12.12,12.25,0.39,11.97,6.41,18.59,12.8,89.72,6.4,1
189.0,158.52,141.8,111.07,11.83,12.26,,11.98,6.6,25.15,12.3,105.03,6.61,1
148.5,150.08,158.1,113.79,11.9,12.24,,11.97,6.62,22.85,14.4,88.73,6.61,1
172.8,167.03,159.8,114.51,12.08,12.18,,11.97,6.62,23.98,18.8,101.45,6.61,1
147.0,137.83,155.7,111.48,12.11,12.24,0.41,11.97,6.4,19.49,16.2,85.49,6.4,1
179.2,181.82,170.6,112.03,12.08,12.13,,11.97,6.62,24.57,19.5,100.7,6.61,1
146.1,157.31,161.2,112.64,11.83,12.21,0.33,11.97,6.61,26.29,24.8,98.48,6.62,1
180.3,150.21,197.4,105.83,11.77,12.21,,11.98,6.6,23.44,16.0,98.37,6.57,1
165.3,180.31,161.0,111.5,12.06,12.22,,11.97,6.62,26.88,26.6,104.92,6.61,1
143.8,160.47,144.3,115.04,11.82,12.21,0.36,11.97,6.61,28.03,18.5,102.52,6.62,1
134.5,141.42,183.6,110.58,11.86,12.23,0.34,11.97,6.61,23.84,13.6,92.62,6.6,1
138.0,154.53,161.6,112.19,11.9,12.17,,11.97,6.62,24.93,18.5,92.47,6.61,1
166.4,182.12,149.2,113.13,12.06,12.26,,11.97,6.61,19.95,16.3,96.49,6.63,1
158.5,166.25,138.1,118.74,11.82,12.24,0.4,11.97,6.61,25.21,16.7,105.01,6.63,1
151.5,155.25,165.1,119.16,12.11,12.27,0.37,11.97,6.41,22.79,12.9,96.26,6.41,1
171.3,152.73,172.9,117.78,12.1,12.14,,11.98,6.6,24.95,18.9,99.03,6.61,1
146.3,168.14,177.4,108.06,11.89,12.42,,11.97,6.62,27.71,11.8,105.69,6.64,1
198.0,143.34,147.1,115.61,11.79,12.2,,11.97,6.28,22.13,19.4,88.54,6.63,1
157.0,150.4,156.6,114.21,11.86,12.23,,11.97,6.61,28.9,24.8,104.69,6.63,1
136.0,163.08,140.7,106.92,11.83,12.34,0.32,11.97,6.61,25.85,17.6,97.21,6.61,1
182.9,159.61,163.1,118.34,12.09,12.09,,11.97,6.64,22.5,27.8,101.11,6.6,1
168.8,166.82,131.4,112.64,12.07,12.2,,11.97,6.6,24.49,29.1,101.01,6.62,1
168.5,150.52,148.7,110.59,11.72,12.22,,11.97,6.61,23.89,17.2,96.2,6.6,1
197.5,157.03,152.2,114.22,11.83,12.36,,11.98,6.6,25.32,15.9,102.36,6.61,1
150.4,154.64,147.0,108.46,12.04,12.31,0.41,11.98,6.44,23.82,23.3,106.18,6.44,1
156.4,152.22,159.2,114.88,12.04,12.24,0.41,11.97,6.42,23.07,13.7,103.49,6.41,1
173.3,156.39,155.3,111.63,11.76,12.36,,11.97,6.61,27.17,10.2,98.43,6.61,1
197.9,153.66,165.4,114.87,11.78,12.3,,11.97,6.4,23.5,18.0,92.07,6.61,1
148.1,171.39,159.7,108.51,12.06,12.17,,11.97,6.62,22.91,25.5,98.3,6.61,1
168.1,152.94,174.0,113.03,12.13,12.3,0.4,11.97,6.41,19.01,19.3,93.29,6.41,1
191.3,165.12,155.9,112.58,11.84,12.26,,11.98,6.61,29.67,14.0,105.11,6.61,1
161.5,154.85,161.8,110.81,12.05,12.28,0.41,11.97,6.41,24.39,14.0,97.28,6.4,1
156.6,161.13,146.6,118.24,11.89,12.31,,11.97,6.62,28.6,14.6,90.67,6.62,1
164.4,172.75,136.7,108.34,11.89,12.41,,11.97,6.64,23.54,12.2,103.32,6.61,1
165.1,161.49,142.4,117.49,12.09,12.24,0.41,11.97,6.41,20.83,15.3,100.89,6.42,1
156.4,151.67,145.7,113.06,11.89,12.3,,11.97,6.6,23.51,10.2,92.02,6.6,1
147.1,166.7,168.1,122.79,12.07,12.17,,11.97,6.62,23.25,23.0,100.31,6.6,1
148.1,154.77,138.3,114.9,12.03,12.33,0.41,11.97,6.41,24.33,12.7,102.17,6.43,1
172.5,158.77,163.4,113.24,12.09,12.28,,11.97,6.62,22.09,17.3,97.76,6.61,1
149.5,155.07,139.6,112.28,12.1,12.27,0.38,11.97,6.41,25.39,16.2,102.91,6.41,1
166.6,166.2,145.0,112.06,11.89,12.17,,11.97,6.62,25.07,16.9,90.72,6.61,1
155.9,174.69,151.1,111.66,11.97,12.13,,11.97,6.62,26.19,43.7,95.94,6.62,1
178.6,135.47,169.7,117.93,12.13,12.28,0.38,11.97,6.4,20.88,18.0,89.22,6.41,1
140.0,148.78,130.4,117.12,12.1,12.38,0.41,11.97,6.41,19.86,7.7,91.35,6.41,1
165.5,141.96,153.0,116.99,11.81,12.23,,11.97,6.61,19.52,19.7,87.77,6.61,1
182.7,139.77,120.1,112.98,11.85,12.28,,11.97,6.6,26.13,18.8,104.26,6.61,1
145.6,141.72,168.8,111.54,12.11,12.26,0.39,11.97,6.41,19.42,13.3,97.01,6.43,1
160.8,143.69,158.6,113.23,11.85,12.18,,11.97,6.61,25.65,15.2,105.98,6.6,1
160.0,156.0,165.6,115.91,11.83,12.18,0.38,11.97,6.61,23.83,24.7,95.17,6.61,1
182.0,156.43,148.2,122.79,11.88,12.28,,11.97,6.62,23.77,14.4,90.85,6.61,1
163.9,157.31,159.3,113.07,12.12,12.21,0.4,11.97,6.41,21.55,19.5,98.05,6.4,1
183.3,147.13,178.7,121.08,12.11,12.2,0.4,11.97,6.41,18.9,18.8,82.03,6.41,1
155.4,148.61,137.2,107.54,12.05,12.3,0.41,11.97,6.41,22.69,7.6,103.17,6.4,1
138.0,140.86,161.7,108.99,11.85,12.23,0.4,11.97,6.61,24.24,15.3,96.15,6.6,1
112.7,157.71,152.2,114.58,11.82,12.29,0.39,11.97,6.61,22.62,18.1,96.75,6.61,1
135.4,148.39,157.7,110.42,12.12,12.4,0.39,11.97,6.42,17.6,10.4,79.9,6.42,1
161.0,135.93,146.3,117.3,11.84,12.38,0.32,11.97,6.61,22.38,19.6,90.43,6.61,1
147.9,158.57,168.4,112.86,11.83,12.2,,11.97,6.61,27.68,22.4,98.4,6.63,1
147.1,164.23,149.5,120.11,11.87,12.35,,11.97,6.63,25.46,15.1,95.76,6.61,1
175.7,159.53,175.6,112.61,11.74,12.24,,11.97,6.63,23.45,12.5,88.86,6.61,1
140.0,158.02,177.8,109.9,11.81,12.34,0.38,11.97,6.61,22.84,14.5,96.76,6.6,1
156.9,167.35,151.5,115.01,12.07,12.35,,11.97,6.62,23.42,21.8,93.75,6.62,1
155.8,144.23,154.7,114.06,12.12,12.28,0.38,11.97,6.41,18.05,14.5,81.49,6.4,1
166.6,169.87,173.8,112.67,12.07,12.13,,11.97,6.62,25.9,25.0,104.74,6.6,1
150.2,143.61,156.3,111.51,12.04,12.17,0.41,11.97,6.41,24.05,17.2,99.88,6.41,1
141.8,174.84,163.1,114.6,12.07,12.22,,11.97,6.6,22.68,14.8,104.49,6.61,1
172.7,137.77,159.9,110.56,12.04,12.32,0.41,11.97,6.4,24.43,20.8,103.31,6.41,1
151.8,140.05,161.9,111.48,12.12,12.25,0.41,11.97,6.4,17.9,12.7,80.84,6.41,1
149.4,160.19,146.5,114.67,12.04,12.24,0.41,11.97,6.41,26.62,16.9,100.92,6.41,1
182.4,152.35,160.2,112.45,11.83,12.35,0.37,11.97,6.64,28.41,17.7,104.75,6.6,1
153.9,149.12,158.6,114.52,11.92,12.29,,11.98,6.6,24.35,12.8,92.09,6.6,1
156.2,144.51,167.7,114.77,11.88,12.27,,11.97,6.61,24.44,14.6,92.82,6.61,1
163.2,145.52,112.6,115.51,11.83,12.23,0.37,11.98,6.62,24.56,19.1,98.75,6.62,1
145.2,144.31,142.5,109.85,11.84,12.3,0.33,11.97,6.61,26.47,11.5,96.96,6.61,1
165.7,145.27,149.3,114.63,12.04,12.34,0.41,11.97,6.4,24.55,10.9,101.86,6.41,1
158.7,159.37,144.3,109.47,11.89,12.22,,11.97,6.62,23.94,28.1,88.43,6.62,1
146.9,138.52,158.0,111.65,12.11,12.23,0.41,11.97,6.41,21.6,15.3,94.87,6.41,1
157.8,160.02,165.2,118.87,12.12,12.28,0.39,11.97,6.44,23.86,13.2,104.02,6.41,1
178.0,159.99,176.5,116.64,11.82,12.25,0.39,11.97,6.61,25.48,22.5,102.34,6.61,1
154.4,175.72,169.8,114.1,11.88,12.19,,11.97,6.61,24.5,23.7,96.11,6.6,1
179.7,161.94,160.4,110.8,11.73,12.25,,11.97,6.61,29.32,15.3,111.82,6.61,1
146.5,158.35,169.2,118.44,11.88,12.29,,11.97,6.63,24.59,11.8,92.96,6.61,1
131.2,159.53,187.4,110.16,11.83,12.35,0.36,11.97,6.62,24.66,11.2,93.79,6.6,1
172.8,171.46,126.2,112.06,12.07,12.17,,11.97,6.61,23.45,28.0,104.99,6.63,1
180.9,142.56,164.2,109.93,12.03,12.2,0.41,11.97,6.4,23.19,16.9,100.65,6.41,1
174.5,161.36,141.1,113.83,12.08,12.25,,11.97,6.62,24.88,24.0,102.29,6.61,1
152.8,178.94,161.7,116.48,12.06,12.25,,11.97,6.62,23.81,13.5,102.71,6.61,1
157.5,148.5,187.4,112.66,11.85,12.2,,11.97,6.61,24.89,24.5,101.5,6.63,1
157.7,159.39,146.4,113.09,11.83,12.26,0.38,11.97,6.6,25.78,14.4,108.04,6.61,1
141.7,170.19,163.7,109.91,11.89,12.16,,11.97,6.6,22.01,20.5,86.8,6.61,1
168.7,157.75,147.5,110.07,11.81,12.15,0.41,11.97,6.61,25.3,27.3,98.76,6.61,1
164.8,151.75,156.5,125.92,11.9,12.3,,11.97,6.6,24.08,30.2,98.02,6.63,1
155.3,171.49,167.6,104.27,12.06,12.17,,11.97,6.61,23.81,29.5,100.65,6.61,1
153.5,167.43,164.2,114.27,12.06,12.24,,11.97,6.62,22.12,28.7,104.83,6.61,1
189.5,148.84,160.1,108.8,12.03,12.3,0.41,11.97,6.41,22.77,14.1,97.35,6.41,1
164.8,162.66,150.1,111.18,11.89,12.23,,11.97,6.61,21.8,19.3,86.35,6.6,1
174.5,150.96,134.5,114.1,11.77,12.17,,11.97,6.63,26.27,21.2,96.68,6.63,1
154.7,161.63,157.8,112.75,11.88,12.39,,11.98,6.63,24.46,12.1,99.22,6.6,1
136.5,150.16,159.8,106.81,11.89,12.18,,11.97,6.61,22.12,19.9,89.42,6.63,1
159.0,161.09,152.3,117.2,12.08,12.27,,11.97,6.62,23.69,14.4,98.78,6.61,1
150.9,155.38,149.7,110.81,11.82,12.34,0.38,11.97,6.6,25.37,13.9,99.36,6.6,1
166.8,148.03,157.1,109.46,12.06,12.26,0.41,11.97,6.4,20.71,11.8,97.35,6.4,1
174.4,179.91,142.1,115.89,12.05,12.15,,11.97,6.62,27.44,20.4,104.37,6.62,1
146.9,150.15,161.4,113.62,12.09,12.21,0.41,11.97,6.4,24.8,15.9,104.24,6.42,1
198.1,155.48,196.7,114.81,11.83,12.36,,11.97,6.18,27.55,13.0,106.45,6.61,1
146.4,137.78,168.5,114.65,12.1,12.24,0.39,11.97,6.41,21.51,17.6,97.07,6.42,1
155.2,165.22,145.7,121.12,12.1,12.16,,11.97,6.63,25.43,19.1,98.34,6.61,1
168.1,177.2,150.4,108.99,12.06,12.13,,11.97,6.61,26.23,27.2,104.05,6.63,1
194.1,177.24,187.6,114.16,12.05,12.22,,11.98,6.6,24.63,16.2,103.88,6.61,1
198.1,152.62,153.8,114.11,11.68,12.19,,11.97,6.1,23.73,18.7,95.68,6.61,1
156.3,159.36,156.4,110.09,12.07,12.21,,11.97,6.6,24.69,18.9,95.59,6.61,1
156.0,157.93,164.7,110.3,12.13,12.26,0.37,11.97,6.43,18.75,19.5,86.83,6.41,1
167.0,159.64,159.6,113.22,12.09,12.27,,11.97,6.62,23.63,33.0,102.69,6.61,1
187.7,149.07,177.6,117.18,11.76,12.2,,11.97,6.6,26.73,18.3,93.02,6.6,1
168.4,161.71,152.0,109.7,11.92,12.31,,11.98,6.62,24.86,11.4,108.57,6.63,1
157.6,169.31,155.9,118.53,12.07,12.23,,11.97,6.62,21.96,13.9,103.58,6.6,1
160.5,163.9,175.7,113.83,11.85,12.2,,11.97,6.61,27.59,24.7,102.06,6.61,1
152.9,149.04,161.4,115.03,12.12,12.18,0.4,11.97,6.41,20.56,16.3,97.12,6.41,1
148.7,164.58,157.4,114.62,11.88,12.29,,11.97,6.63,24.43,17.2,93.07,6.6,1
189.2,151.42,178.4,117.35,11.84,12.3,,11.97,6.6,25.4,28.1,101.89,6.63,1
173.1,163.82,170.8,122.07,12.07,12.26,,11.97,6.61,21.99,12.9,98.17,6.6,1
141.0,147.12,155.0,108.89,11.8,12.37,,11.97,6.6,25.48,15.4,94.19,6.63,1
166.8,162.04,142.7,110.63,11.81,12.33,0.36,11.97,6.61,26.28,10.1,98.73,6.61,1
149.1,169.2,182.6,113.16,12.06,12.16,,11.97,6.6,21.74,35.6,99.47,6.63,1
172.4,151.38,160.8,105.91,11.93,12.28,,11.98,6.61,24.92,12.3,96.47,6.6,1
164.8,169.85,162.4,111.11,11.87,12.35,,11.97,6.6,22.52,11.2,87.65,6.61,1
166.6,154.4,186.1,119.27,11.91,12.27,,11.97,6.64,22.2,12.3,89.35,6.63,1
158.6,151.81,170.5,112.32,12.04,12.21,0.41,11.97,6.41,20.88,19.6,100.57,6.41,1
164.3,145.13,166.1,109.25,12.12,12.28,0.39,11.97,6.4,16.86,11.0,84.33,6.4,1
153.6,174.26,150.1,109.22,12.07,12.22,,11.98,6.62,25.39,18.7,105.76,6.62,1
130.4,150.04,157.2,113.27,12.13,12.32,0.4,11.97,6.4,19.39,17.6,89.53,6.41,1
164.8,151.73,158.1,111.07,12.06,12.26,0.41,11.97,6.43,23.34,15.9,99.74,6.41,1
172.7,173.87,152.6,110.55,12.07,12.31,,11.97,6.6,23.51,39.0,105.22,6.6,1
197.7,147.93,197.4,114.47,11.85,12.16,0.39,11.97,6.54,25.83,24.1,95.6,6.61,1
157.1,160.7,159.0,114.33,11.89,12.29,,11.97,6.61,23.42,12.6,89.47,6.61,1
176.2,159.25,165.9,114.72,12.05,12.29,0.41,11.97,6.41,24.3,10.3,104.34,6.41,1
157.0,135.33,156.8,114.19,11.73,12.31,,11.97,6.63,23.55,17.1,98.63,6.61,1
142.9,158.74,158.7,109.17,11.83,12.24,0.39,11.97,6.61,27.28,18.0,97.27,6.61,1
197.9,157.6,155.1,115.39,11.71,12.27,,11.97,6.49,23.1,30.6,97.74,6.61,1
153.7,184.11,186.4,111.91,11.88,12.29,,11.98,6.6,24.82,11.2,101.76,6.61,1
173.8,134.94,193.6,114.7,11.72,12.33,,11.97,6.61,21.45,21.9,100.91,6.6,1
151.6,150.56,167.3,112.65,11.88,12.29,,11.97,6.61,22.35,15.7,88.88,6.61,1
147.8,151.02,148.4,105.05,11.91,12.23,,11.98,6.62,24.33,17.0,98.07,6.61,1
148.0,153.24,171.4,108.43,12.04,12.26,0.41,11.97,6.41,23.62,20.3,103.16,6.41,2
157.6,171.53,149.6,110.48,11.92,12.2,,11.97,6.62,29.21,33.0,104.83,6.61,1
149.4,175.36,154.7,113.72,12.06,12.24,,11.97,6.6,22.62,23.2,101.4,6.63,1
150.8,148.08,189.6,122.61,12.03,12.39,0.41,11.97,6.4,23.08,12.6,103.67,6.42,1
154.1,144.57,141.7,117.91,12.11,12.23,0.4,11.97,6.44,19.16,17.6,87.71,6.44,1
181.5,151.1,195.9,116.67,11.91,12.36,,11.97,6.62,23.66,11.9,103.21,6.6,1
139.4,152.91,147.3,111.68,12.09,12.26,0.42,11.97,6.4,23.43,13.0,104.34,6.41,1
158.3,149.18,164.7,122.56,11.9,12.36,,11.97,6.61,26.57,16.7,99.98,6.61,1
145.3,152.65,144.8,113.46,12.1,12.28,0.41,11.97,6.41,22.68,14.7,105.39,6.41,1
135.9,160.67,171.8,116.71,11.9,12.27,,11.97,6.62,24.17,13.4,92.62,6.6,1
149.1,159.2,164.0,121.37,11.83,12.34,0.37,11.97,6.6,24.27,13.7,93.69,6.6,1
144.1,184.79,141.0,108.74,12.06,12.27,,11.97,6.62,23.8,15.3,101.66,6.62,1
168.8,172.21,153.6,113.41,12.06,12.25,,11.98,6.62,21.2,16.6,94.44,6.61,1
178.5,146.42,170.5,113.99,11.78,12.25,,11.97,6.61,23.44,18.6,94.52,6.63,1
176.2,156.11,148.8,114.45,12.11,12.29,0.37,11.97,6.41,18.47,13.1,84.54,6.41,1
154.9,145.71,159.5,121.93,11.89,12.27,,11.97,6.61,24.26,14.2,93.84,6.62,1
197.9,152.62,166.0,113.94,11.71,12.42,,11.97,6.54,23.22,10.7,94.8,6.62,1
146.1,139.68,146.4,115.8,11.87,12.37,0.36,11.97,6.61,24.23,10.7,93.72,6.61,1
141.5,158.59,164.6,112.27,12.09,12.38,0.41,11.97,6.41,23.93,14.2,104.04,6.4,1
150.0,163.24,152.6,113.43,12.09,12.21,,11.97,6.62,24.25,24.5,105.67,6.6,1
166.2,159.54,163.6,114.85,12.09,12.18,,11.97,6.61,21.84,16.5,112.59,6.63,1
158.3,176.72,169.5,116.15,12.06,12.29,,11.97,6.6,23.38,18.2,101.19,6.62,1
147.4,152.86,178.5,108.44,11.77,12.24,,11.97,6.62,24.33,17.5,91.65,6.6,1
123.6,153.0,165.4,113.04,11.82,12.29,0.4,11.97,6.61,26.49,14.8,109.24,6.64,1
147.9,154.0,149.0,115.14,12.11,12.29,0.4,11.97,6.41,19.42,16.0,83.74,6.41,1
158.1,176.24,167.1,112.94,12.08,12.22,,11.97,6.62,22.91,26.6,98.23,6.63,1
197.6,132.18,174.3,109.18,12.05,12.27,0.41,11.97,6.3,20.61,21.2,90.06,6.41,1
194.3,164.4,171.6,111.28,11.74,12.23,,11.97,6.61,24.38,20.4,93.37,6.61,1
162.8,166.35,157.2,113.37,12.06,12.29,,11.97,6.6,22.84,26.9,99.26,6.63,1
162.7,172.94,137.8,112.88,12.06,12.28,,11.97,6.64,22.4,11.7,99.19,6.61,1
149.3,150.63,160.7,116.71,12.11,12.21,0.37,11.97,6.41,22.12,16.4,96.26,6.41,1
149.6,155.59,166.1,114.47,12.09,12.24,,11.97,6.62,22.89,15.3,97.58,6.62,1
159.8,168.78,177.5,118.49,12.06,12.18,,11.97,6.61,24.05,22.2,101.48,6.61,1
150.0,145.45,141.9,114.4,12.1,12.25,0.41,11.97,6.42,21.89,17.1,98.19,6.42,1
152.5,151.16,157.8,111.78,12.09,12.24,0.39,11.97,6.4,17.57,15.5,81.84,6.41,1
171.8,161.52,147.9,107.98,11.81,12.28,0.39,11.97,6.6,26.16,12.5,98.67,6.6,1
173.9,155.28,153.5,116.69,11.81,12.31,0.38,11.97,6.62,24.25,18.9,93.92,6.6,1
174.9,139.37,169.0,109.13,12.13,12.3,0.4,11.97,6.4,20.08,10.0,85.25,6.41,1
156.8,175.0,159.2,115.32,12.05,12.27,,11.97,6.62,23.63,23.8,102.8,6.61,1
146.8,169.08,154.9,110.63,11.89,12.33,,11.97,6.62,27.29,8.4,89.22,6.62,1
163.8,158.94,147.1,114.55,12.08,12.24,,11.97,6.62,20.93,21.3,104.64,6.63,2
161.4,147.09,172.3,109.19,12.12,12.16,0.35,11.97,6.4,19.5,19.6,95.4,6.4,1
166.5,166.06,175.9,116.31,12.1,12.28,,11.97,6.6,25.38,19.7,102.81,6.61,1
195.2,155.76,166.6,115.75,12.12,12.25,0.36,11.97,6.41,21.27,14.2,100.84,6.41,1
191.0,160.42,161.0,114.27,12.08,12.26,,11.97,6.62,21.15,22.9,97.8,6.61,1
155.6,153.83,142.5,109.09,12.1,12.23,0.37,11.97,6.42,19.27,17.2,97.81,6.41,1
168.1,156.09,149.9,113.16,12.12,12.26,0.39,11.97,6.43,21.05,14.8,95.75,6.41,1
149.5,163.35,156.1,117.02,11.83,12.21,,11.97,6.61,24.52,17.6,97.15,6.61,1
135.6,157.3,150.8,110.75,11.82,12.23,0.37,11.97,6.61,28.14,14.7,105.6,6.62,1
149.0,144.06,160.1,110.99,12.13,12.3,0.37,11.97,6.41,18.14,37.5,80.97,6.44,1
149.5,154.54,160.1,110.32,12.11,12.37,0.39,11.97,6.4,20.63,13.6,83.26,6.41,1
197.8,154.98,166.4,110.51,11.87,12.36,,11.97,6.46,25.17,11.9,96.29,6.61,1
150.5,151.79,161.9,113.99,12.12,12.32,0.4,11.97,6.43,22.7,14.1,98.16,6.41,1
182.7,173.21,160.8,112.66,12.06,12.19,,11.97,6.62,25.93,15.0,103.4,6.6,1
187.1,153.67,150.0,114.54,12.09,12.46,,11.97,6.62,23.53,9.6,98.29,6.6,1
147.1,161.02,158.8,112.26,11.81,12.35,0.38,11.97,6.61,27.92,19.8,102.03,6.63,1
148.2,155.25,163.9,121.48,11.89,12.36,,11.97,6.61,27.58,13.5,99.84,6.62,1
160.4,159.32,132.8,112.95,12.13,12.29,0.39,11.97,6.4,23.69,27.0,94.65,6.41,1
149.1,157.0,129.6,120.73,11.85,12.26,0.33,11.98,6.61,24.92,29.5,95.88,6.63,1
142.8,150.5,187.4,118.94,11.84,12.24,,11.97,6.61,27.52,23.8,101.78,6.61,1
135.5,162.01,134.6,113.4,11.82,12.27,0.37,11.97,6.61,25.69,16.3,108.46,6.61,1
169.0,144.13,133.0,115.4,12.05,12.29,0.41,11.97,6.41,21.6,13.0,91.92,6.41,1
173.3,154.89,149.8,116.26,12.13,12.41,0.38,11.97,6.41,22.7,13.7,105.92,6.44,1
156.5,149.44,169.0,114.49,12.06,12.2,0.41,11.97,6.41,21.24,27.0,108.17,6.4,1
154.3,156.2,154.6,114.7,11.84,12.32,0.35,11.97,6.62,24.41,15.3,95.32,6.61,1
177.6,146.42,143.9,118.78,11.84,12.28,,11.97,6.6,26.42,16.9,109.01,6.61,1
146.6,156.24,147.5,113.9,11.82,12.19,0.37,11.98,6.61,26.23,15.6,98.14,6.61,1
127.9,157.35,146.0,113.15,12.1,12.27,,11.97,6.6,19.56,31.7,102.32,6.6,1
138.4,168.15,149.5,112.64,12.06,12.12,,11.97,6.61,24.56,23.0,104.16,6.61,1
150.3,157.93,136.0,118.04,11.81,12.35,0.39,11.97,6.6,24.29,16.5,94.54,6.62,1
153.1,158.06,153.3,109.03,12.13,12.22,0.38,11.97,6.41,17.58,28.0,83.18,6.4,1
136.0,157.79,162.6,109.79,11.83,12.33,0.36,11.97,6.61,25.25,13.8,112.56,6.6,1
141.8,180.52,172.9,114.34,11.9,12.17,,11.97,6.62,27.95,17.4,100.22,6.6,1
178.0,155.57,154.1,111.83,12.12,12.31,0.39,11.97,6.4,21.84,31.1,98.7,6.41,1
157.0,169.21,160.8,119.23,11.9,12.25,,11.98,6.62,26.04,22.0,110.47,6.63,1
164.2,172.86,134.5,117.85,12.06,12.28,,11.97,6.6,26.43,16.5,101.54,6.6,1
148.8,166.26,141.1,105.19,11.87,12.19,,11.98,6.62,23.8,23.8,89.28,6.6,1
180.6,143.18,147.6,111.64,12.03,12.45,0.41,11.97,6.41,21.25,10.6,93.01,6.4,1
130.6,153.02,167.3,112.83,12.04,12.3,0.41,11.97,6.41,23.16,16.2,102.08,6.41,1
197.6,148.66,171.1,120.62,12.06,12.3,0.41,11.97,6.23,21.49,15.4,100.75,6.41,1
144.9,160.49,178.5,114.18,12.09,12.24,,11.98,6.61,22.32,12.7,97.07,6.63,1
147.3,162.26,197.6,110.72,11.82,12.21,,11.97,6.61,25.4,13.6,99.22,6.59,1
152.7,160.78,162.1,109.3,11.89,12.33,,11.97,6.62,24.09,24.1,90.12,6.61,1
154.3,154.48,147.7,109.05,11.91,12.29,,11.97,6.63,23.13,11.1,97.98,6.61,1
197.7,155.47,193.4,117.49,11.79,12.36,,11.97,6.51,21.75,9.6,95.5,6.61,1
163.1,164.72,197.5,113.65,11.83,12.34,,11.98,6.62,26.42,11.4,106.38,6.46,1
143.0,176.01,150.1,112.05,11.88,12.37,,11.97,6.6,26.13,12.2,94.57,6.61,1
150.1,144.62,141.2,111.92,12.04,12.25,0.41,11.97,6.4,20.88,19.0,98.26,6.41,1
178.7,157.86,163.3,115.13,11.81,12.28,0.4,11.97,6.6,25.48,26.1,97.38,6.61,1
148.3,148.23,147.9,112.22,12.09,12.37,0.41,11.97,6.4,22.72,11.9,95.99,6.41,1
187.5,155.2,156.9,118.1,12.13,12.25,0.39,11.97,6.41,18.65,21.4,103.59,6.41,1
164.6,159.76,144.9,111.96,12.11,12.15,0.37,11.97,6.42,23.37,15.3,104.8,6.4,1
163.1,151.66,144.4,114.95,12.09,12.28,0.41,11.97,6.41,21.83,16.4,94.38,6.41,1
160.0,144.47,149.2,114.74,11.84,12.32,,11.97,6.61,28.2,12.7,100.13,6.61,1
187.0,140.13,160.0,115.77,11.86,12.29,,11.97,6.61,25.91,14.6,100.41,6.61,1
135.7,149.0,154.3,116.64,12.05,12.15,0.41,11.97,6.42,24.38,20.5,105.31,6.41,2
159.8,164.59,159.0,115.44,12.1,12.29,,11.98,6.62,25.52,21.6,98.38,6.63,1
149.3,164.43,145.9,118.75,11.9,12.23,,11.97,6.62,23.59,24.1,92.42,6.6,1
168.5,146.08,190.3,106.34,11.77,12.38,,11.97,6.61,25.21,11.2,98.88,6.61,1
173.1,138.7,177.8,114.82,11.71,12.31,,11.97,6.6,24.18,10.4,99.27,6.63,1
135.8,153.58,195.9,111.09,12.08,12.23,,11.97,6.61,21.53,14.0,91.76,6.63,1
163.2,162.51,166.4,116.93,12.08,12.28,,11.97,6.62,22.35,23.1,95.67,6.62,1
187.9,157.52,153.5,109.05,12.06,12.29,0.41,11.97,6.41,21.36,11.7,96.88,6.41,1
